ac_year,age,state_cd,state_name,district_cd,district_name,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls
2012-13,4,20,Jharkhand,2007,DEOGHAR,383,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2008,GODDA,201,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2009,SAHIBGANJ,249,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2010,PAKAUR,76,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2011,DUMKA,246,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2012,DHANBAD,360,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2013,BOKARO,454,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2014,RANCHI,1244,0,0,0,0,0,0,0,0,0,0,0,1198,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2015,LOHARDAGA,104,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2016,GUMLA,1482,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2017,"PASHCHIMI SINGHBHUM",461,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2018,"PURBI SINGHBHUM",407,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2019,JAMTARA,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2020,SARAIKELA-KHARSAWAN,355,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2021,SIMDEGA,320,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2022,LATEHAR,68,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2023,KHUNTI,212,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,20,Jharkhand,2024,RAMGARH,606,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2101,BARGARH,255,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2102,JHARSUGUDA,188,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2103,SAMBALPUR,179,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2104,DEOGARH,18,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2105,SUNDERGARH,417,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2106,KEONJHAR,1165,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2107,MAYURBHANJ,870,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2108,BALASORE,2698,0,0,0,0,0,0,0,0,0,0,0,2624,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2109,BHADRAK,486,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2110,KENDRAPARA,559,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2111,JAGATSINGHPUR,449,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2112,CUTTACK,255,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2113,JAJPUR,1059,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2114,DHENKANAL,297,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2115,ANGUL,486,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2116,NAYAGARH,215,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2117,KHORDHA,462,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2118,PURI,378,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2119,GANJAM,476,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2120,GAJAPATI,1360,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2121,KANDHAMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2122,BOUDH,254,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2123,SONEPUR,47,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2124,BOLANGIR,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2125,NUAPADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2126,KALAHANDI,156,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2127,RAYAGADA,364,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2128,NABARANGPUR,165,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2129,KORAPUT,459,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,21,Odisha,2130,MALKANGIRI,83,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2201,KORIYA,14,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2202,SURGUJA,93,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2203,JASHPUR,50,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2204,"RAIGARH (CHHATTISGARH)",217,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2205,KORBA,51,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2206,"JANJGIR - CHAMPA",97,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2207,"BILASPUR (CHHATTISGARH)",1211,0,0,0,0,0,0,0,0,0,0,0,788,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2208,KAWARDHA,26,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2209,RAJNANDGAON,80,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2210,DURG,193,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2211,RAIPUR,401,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2212,MAHASAMUND,17,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2213,DHAMTARI,27,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2214,KANKER,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2215,BASTER,230,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2216,DANTEWADA,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2217,KONDAGAON,6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2218,NARAYANPUR,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2219,MUNGELI,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2220,BIJAPUR,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2221,SUKMA,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2222,BALOD,79,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2223,BEMETARA,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2224,BALODABAZAR,105,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2225,GARIABAND,29,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2226,BALRAMPUR,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,22,Chhattisgarh,2227,SURAJPUR,15,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2301,SHEOPUR,396,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2302,MORENA,267,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2303,BHIND,1457,0,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2304,GWALIOR,2102,0,0,0,0,0,0,0,0,0,0,0,2054,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2305,DATIA,568,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2306,SHIVPURI,849,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2307,GUNA,1627,0,0,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2308,TIKAMGARH,100,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2309,CHHATARPUR,752,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2310,PANNA,6505,0,0,0,0,0,0,0,0,0,0,0,5126,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2311,SAGAR,2078,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2312,DAMOH,736,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2313,SATNA,439,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2314,REWA,1005,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2315,UMARIA,138,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2316,SHAHDOL,840,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2317,SIDHI,454,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2318,NEEMUCH,38,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2319,MANDSAUR,539,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2320,RATLAM,279,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2321,UJJAIN,2499,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2322,SHAJAPUR,2322,0,0,0,0,0,0,0,0,0,0,0,1721,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2323,DEWAS,3488,0,0,0,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2324,JHABUA,1176,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2325,DHAR,217,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2326,INDORE,309,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2327,KHARGONE,1046,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2328,BARWANI,867,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2329,KHANDWA,370,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2330,RAJGARH,810,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2331,VIDISHA,642,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2332,BHOPAL,1413,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2333,SEHORE,734,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2334,RAISEN,298,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2335,BETUL,952,0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2336,HARDA,159,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2337,HOSHANGABAD,4460,0,0,0,0,0,0,0,0,0,0,0,5602,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2338,KATNI,395,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2339,JABALPUR,2727,0,0,0,0,0,0,0,0,0,0,0,1837,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2340,NARSIMHAPUR,250,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2341,DINDORI,256,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2342,MANDLA,1967,0,0,0,0,0,0,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2343,CHHINDWARA,562,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2344,SEONI,479,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2345,BALAGHAT,644,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2346,ASHOKNAGAR,506,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2347,ANUPPUR,2253,0,0,0,0,0,0,0,0,0,0,0,2052,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2348,BURHANPUR,159,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2349,ALIRAJPUR,248,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,23,"Madhya Pradesh",2350,SINGRAULI,1687,0,0,0,0,0,0,0,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2401,KACHCHH,106,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2402,"BANAS KANTHA",110,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2403,PATAN,69,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2404,MAHESANA,92,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2405,"SABAR KANTHA",106,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2406,GANDHINAGAR,151,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2407,AHMEDABAD,2979,0,0,0,0,0,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2408,SURENDRANAGAR,80,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2409,RAJKOT,396,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2410,JAMNAGAR,195,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2411,PORBANDAR,9,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2412,JUNAGADH,136,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2413,AMRELI,173,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2414,BHAVNAGAR,806,0,0,0,0,0,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2415,ANAND,229,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2416,KHEDA,36,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2417,"PANCH MAHALS",133,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2418,DOHAD,215,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2419,VADODARA,309,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2420,NARMADA,57,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2421,BHARUCH,163,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2422,SURAT,428,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2423,"THE DANGS",11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2424,NAVSARI,21,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2425,VALSAD,272,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,24,Gujarat,2426,TAPI,64,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,25,"Daman & Diu",2501,DIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,25,"Daman & Diu",2502,DAMAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,26,"Dadra & Nagar Haveli",2601,"DADRA AND NAGAR HAVELI(UT)",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2701,NANDURBAR,95,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2702,DHULE,43,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2703,JALGAON,2565,0,0,0,0,0,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2704,BULDANA,121,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2705,AKOLA,206,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2706,WASHIM,120,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2707,AMRAVATI,443,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2708,WARDHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2709,NAGPUR,881,0,0,0,0,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2710,BHANDARA,220,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2711,GONDIYA,137,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2712,GADCHIROLI,58,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2713,CHANDRAPUR,249,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2714,YAVATMAL,278,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2715,NANDED,463,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2716,HINGOLI,85,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2717,PARBHANI,297,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2718,JALNA,67,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2719,"AURANGABAD (MAHARASHTRA)",733,0,0,0,0,0,0,0,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2720,NASHIK,479,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2721,THANE,1409,0,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2722,"MUMBAI (SUBURBAN)",1392,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2723,"MUMBAI II",2615,0,0,0,0,0,0,0,0,0,0,0,1907,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2724,"RAIGARH (MAHARASHTRA)",98,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2725,PUNE,500,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2726,AHMADNAGAR,895,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0
2012-13,4,27,Maharashtra,2727,BID,257,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0
