id,survey_year,state,college_institution,address_line1,address_line2,city,district,pin_code,website,area_in_acre,construct_in_sqmt,year_of_establishment,affiliat_university,other_affiliated_university_id,statutory_body_id,other_statutory_body,year_of_affiliation,location,latitude,longitude,type,autonomous,has_diploma_courses,management,specialized,evening,speciality,other_speciality,girl_exclusive,staff_quarter_available,non_teaching_staff,teaching_staff,total,student_hostel_available,hostel_count
440,2015,Gujarat,"Institute of Science, Nirma University","Institute of Science","Nirma University, S. G. Highway, PIN - 382481",Ahmedabad,Ahmadabad,382481,www.nirmauni.ac.in,0,0,2004,"Nirma University, Ahmedabad",NA,19,"Board of Governors, Nirma University",2004,U,NA,NA,"Constituent / University College",FALSE,FALSE,University,TRUE,FALSE,Science,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
877,2015,Gujarat,"KAMANI SCIENCE & PRATAPRAI ARTS COLLEGE-AMRELI","""VIDHYAVIHAR"", BHAVNAGAR ROAD","OPP. ITI","AMRELI TA-AMRELI - 365601",Amreli,365601,www.kscpac.org,104,7296,1961,"Saurashtra University, Rajkot","13,10,104",1,NA,1966,U,21.5924878,70.8844546,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
7189,2015,Gujarat,"Shree J.C. Kumarappa Mahavidyalaya","Gram Udhyog Mandir,Near Bus Stand,Ugamedi road At.Gadhada (Swamina)","At. & Ta..Gadhada (Swamina)","Gadhada (Swamina)- 364750",Bhavnagar,364750,NA,15,3271,1990,"Maharaja Krishnakumarsinhji Bhavnagar University",712,1,NA,1997,R,23.250001,68.250001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Others,B.R.S.,FALSE,TRUE,5,9,14,TRUE,1
15745,2015,Maharashtra,"SKN SINHAGAD COLLEG OF ENGINEERING KORTI TAL PANDHARPUR DIST-SOLAPUR",KORTI-ROAD,NA,PANDHARPUR,Solapur,413304,www.spspm.org,10,33776,2010,"Solapur University, Solapur",426,1,NA,2010,R,17.66001,75.88001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Technical,NA,FALSE,TRUE,106,127,233,TRUE,4
25828,2015,Telangana,"Institute of Computers and Business Management","Plot No. 2A, ""Ishwar's Abode"", Right to Pillar No. 179,","Upperpalli 'X' Roads, Attapur,",Hyderabad,Hyderabad,500048,www.icbm.ac.in,1.05,3557.3,2006,"Osmania University, Hyderabad",NA,6,NA,2006,U,17.350001,78.410001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
940,2015,Gujarat,"PANCHSHIL COLLEGE OF EDUCATION (B.ED.)-RAJKOT","OPP. RTO SHAKTI SOCITY PEDAK ROAD,","TA.RAJKOT DIST- RAJKOT-360003",RAJKOT,Rajkot,360003,--,0.2,1486,2005,"Saurashtra University, Rajkot",NA,3,NA,2005,U,22.301838,70.83016,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,TRUE,1
7134,2015,Gujarat,"Shree J.C. Kumarappa B.S.W. College","Gram Udhyog Mandir,","Near bus Stend Ugamedi road Gadhada","Gadhada 364750",Bhavnagar,364750,www.jckcolleges.com,5,421.72,2009,"Maharaja Krishnakumarsinhji Bhavnagar University",434,1,NA,2009,R,23.250001,68.250001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Others,BSW,FALSE,FALSE,NA,NA,NA,FALSE,0
7166,2015,Gujarat,"Shree Mahalaxmiji Mahila Homeopathic Mediacal College","Beside: Gujarat Tractors, Near Vishwamitri Flyover Bridge","Munjmahuda Road,","VADODARA 390 011",Vadodara,390011,www.smmhmcvadodara.com,0.38,2761.31,2000,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,12,NA,2000,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Medical-Homeopathy,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
33926,2015,Maharashtra,"New Heritage Education Trust Opp. Mansi Complex Near Silver Coin Restaurant Behind Shanti Ashram Bus Depot Eksar I.C.Colony Borivali (W) Mumbai 400 103","Kalpana Chawla Marg, Behind Shanti Ashram, IC Colony, Borivali (W)",NA,Borivali,"Mumbai Suburban",400103,NA,0.5,3500,2010,"Mumbai University Mumbai",NA,19,"Government of Maharashtra",2010,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
1199,2015,Gujarat,"Sant Stifan Institute of Business Management and Technology","I P Mission Compound","Station Road","Anand-388001 TALUKA : ANAND",Anand,388001,www.sibmt.edu.in,12.78,0.44,2008,"Sardar Patel University, Vallabh Vidyanagar",NA,1,NA,2008,U,22.556514,72.967325,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
7132,2015,Gujarat,"Shree Swami Sahajanand College of Commerce and Management","Plot No. 639, ISCON Megacity,","B/h. Bhavnagar University Karyalaya",Bhavnagar.,Bhavnagar,364002,www.ssccm.ac.in,NA,1391.49,2004,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2015,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
49,2015,Gujarat,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT 020","MAVADI KANKOT ROAD","OPP. KANKOT VILLAGE",RAJKOT,Rajkot,360005,www.gecrajkot.ac.in,40,19227,2004,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2007,U,20.246006,70.743297,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
45275,2015,Gujarat,"GOVERNMENT ARTS COLLEGE, RANAVAV","Government Arts College Ranavav, Opp.Govt.Hospital","Dist.POrbandar Taluko:Ranavav, City: Ranavav-360550",Ranavav,Porbandar,360550,www.egyan.org.in,NA,NA,2012,"BHAKTA KAVI NARSINH MEHTA UNIVERSITY",NA,1,NA,2012,R,21.703125,69.719757,"Affiliated College",FALSE,FALSE,"State Government",TRUE,FALSE,Arts,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5976,2015,Gujarat,"Shri Sarvajanik College of Education","CIVIL LINES, GODHRA","COMMERCE COLLEGE CAMPUS",GODHRA,"Panch Mahals",389001,www.educationcollegegodhra.com,2.12,1157.55,1970,"SHRI GOVIND GURU UNIVERSITY",593,3,NA,1976,R,22.450001,73.400001,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
21244,2015,Karnataka,"Hasnath Evening College, No.52, Stations Road, Prazer Town, Bangalore-5","#42, DICKENSON ROAD",BANGALORE-560043,BANGALORE,Bangalore,560043,WWW.HASANATHCOLLEGES.ORG,1,29800,2001,"Bangalore University, Bangalore",NA,1,NA,2001,U,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
43067,2015,Maharashtra,"Arts college,Wadhona Ramnath,Tq: Nangaon (Kh.). Distt:- Amravati","Wadhona Ramnath,Tq: Nangaon (Kh.). Distt:- Amravati","Wadhona Ramnath,Tq: Nangaon (Kh.). Distt:- Amravati","wadhona ram",Amravati,444701,NA,1,20000,2004,"Sant Gadge Baba Amravati University, Amravati",NA,1,NA,2004,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
648,2015,Gujarat,"Government Science College, Chikhli","Opp I T I , SAt pipla","VANSDA ROAD,",CHIKHLI-396521,Navsari,396521,NA,0.84,5079,2006,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2006,R,20.75001,73.07701,"Affiliated College",FALSE,FALSE,"State Government",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
229,2015,Gujarat,"S. R. Luthra Institute of Management (SFI)-First shift-SURAT.750","M.T.B. Arts College Campus,","Near Adarsh Society, Athwa Lines, Taluka: Choryasi","Surat - 395001",Surat,395001,www.srlimba.org,1.25,2388.46,1999,"Gujarat Technological University, Ahmedbabd",NA,6,NA,2015,U,21.00001,72.00048,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,Management,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
1034,2015,Gujarat,"GAYATRI GURUKRUPA B.ED. COLLEGE, LATHI","Near vijay hanuman, Amreli Lathi Road,","At. Post. Lathi, Taluka - Lathi","District - Amreli, Pincode - 365430",Amreli,365430,www.ggcl2007,1.25,3000,2007,"Saurashtra University, Rajkot",NA,3,NA,2007,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,FALSE,NA,NA,NA,FALSE,0
41898,2015,Maharashtra,"Rayat Shikshan Sansthas Swami Sahajanand Bharati College of Education, Shrirampur, Dist. Ahmednagar 413709","At/Po/Tal- Shrirampur Dist- Ahmednagar Maharashtra State, Pin 413709","At/Po/Tal- Shrirampur Dist- Ahmednagar Maharashtra State, Pin 413709",SHRIRAMPUR,Ahmadnagar,413709,ssbcollege.com,40,3081.61,1970,"Savitribai Phule Pune University",335,3,NA,1970,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,TRUE,1,3,4,TRUE,2
11144,2015,Maharashtra,"Venutai Chavan College, Vidyanagar, KARAD","Vidyanagar, Karad","Vidyanagar, Karad",Karad,Satara,415124,vcckarad.com,20,1876,1971,"Shivaji University, Kolhapur",NA,1,NA,1971,R,17.24111,75.25672,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,TRUE,2,8,10,TRUE,2
33856,2015,Maharashtra,"Mangaon Taluka Education Societys Doshi Vakil Arts College and Goregaon Nagari Sahakari Bank Science & Commerce College At Goregaon Tal Mangaon Dist Raigad 402 103","At/Po-Goregaon, Tal-Mangaon, Dist-Raigad, State-Maharashtra, 402103",NA,"Goregaon, Tal-Mangaon",Raigarh,402103,http://dvcgoregaon.edu.in,6,3186,1998,"Mumbai University Mumbai",NA,1,NA,1998,R,18.154497,73.299676,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5881,2015,Gujarat,"Uma Arts & Nathiba Commerce Mahila College","Sarva Vidyalaya Kelvani Mandal Campus,","Sector-23, Gandhinagar.",Gandhinagar-382023,Gandhinagar,382023,www.uancmahilacollege.org,13,1682.44,1991,"Gujarat University, Ahmedabad",NA,1,NA,1991,U,23.130001,72.410001,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,TRUE,1,2,3,TRUE,1
850,2015,Gujarat,"N.H.RADADIYA ARTS & COMMERCE COLLEGE-JAMKANDORANA","KALAVAD ROAD,JAMKANDORNA TA JAMKANDORNA","KALAVAD ROAD,JAMKANDORNA",JAMKANDORNA,Rajkot,360405,NA,0.624,2047,1998,"Saurashtra University, Rajkot",NA,1,NA,1998,R,21.53559,70.29001,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
528,2015,Gujarat,"The Mandvi Education Society B. C. A. College","At&post.Mandvi,Dhobni Naka, Opp-Petrol Pump,Dist.Surat,Gujarat","Mandvi,Dist.Surat.394160",Mandvi.394160,Surat,394160,www.mestech.ac.in,0.58,1257.81,2008,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2008,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
44288,2015,Maharashtra,"Smt. C.B. Shah Mahila Mahavidyalaya","RATANSHI NAGAR NEAR AMRAI SANGLI","RATANSHINAGAR NEAR AMRAI SANGLI",SANGLI,Mumbai,416416,www.cbsmm.org.in,4,1.5,1970,"Smt. Nathibai Damodar Thackersey Women's Univeristy, Mumbai",NA,19,"Local Body",1972,R,16.86111,74.56111,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
746,2015,Gujarat,"SHREE K.O. SHAH MUNI. ARTS & COMMERCE COLLEGE, DHORAJI","JAMNAVAD ROAD","NEAR RAMJI TEMPLE",DHORAJI-360410,Rajkot,360410,www.koshahcollege.org,5,2000,1970,"Saurashtra University, Rajkot",NA,1,NA,1970,R,21.73371,70.44991,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
621,2015,Gujarat,"The Mandvi Education Society B. B. A. College","Dhobni naka,opp.petrol pump,At.Po.Ta.Mandvi.Dist:Surat.","Mandvi,Dist.Surat.394160",Mandvi.394160,Surat,394160,mestech.ac.in,0.58,1257.81,2007,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2007,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
7219,2015,Gujarat,"Swami Vivekanand College of Computer Science","Swami Vivekanand College of Computer Science","Sidsar Road",Bhavnagar,Bhavnagar,364060,www.svccs.org,3.5,80000,2007,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2007,U,6.124005,68.500425,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
795,2015,Gujarat,"Smt. Sadguna C.U.Shah Home Science and C.U.Shah Arts & Commerce Mahila College","Near Patel Boarding, 60 Feet Road,Behind Mahatma Gandhi Smarak Hospital,Wadhwancity","Ta: Wadhwan 363030","Wadhwan 363030",Surendranagar,363030,www.knowyourcollege.com,0.5,1750,1988,"Saurashtra University, Rajkot",NA,1,NA,1988,R,27.723955,71.652689,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
7128,2015,Gujarat,"L.R.Valia Arts and P.R.Mehta Commerce College","Vidyanagar,Near BPTI,","At: Bhavnagar , Taluka - Bhavnagar","Bhavnagar . Pin code -364002",Bhavnagar,364002,www.vamcc.org,8057.33,6618.18,1969,"Maharaja Krishnakumarsinhji Bhavnagar University",104,1,NA,1969,U,21.7555024,72.1327273,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
983,2015,Gujarat,"SARDAR PATEL KANYA KELVNI MANDAL B.ED.COLLEGE- JAMKANDORANA","Jamnagar Road TO.JAMKANDORNA","Ta. Jamkandorna PIN.360405",Jamkandorna,Rajkot,360405,www.bedspssjamkandorna.org.com,0.624,2047,2006,"Saurashtra University, Rajkot",NA,3,NA,2006,R,21.898943,70.499627,"Affiliated College",TRUE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,2
586,2015,Gujarat,"Jay Jalaram Talimi Snatak Mahavidyalaya","At & Post : Thava Taluka : Netrang District : Bharuch",NA,Thava,Bharuch,393130,www.gnkmthava.com,3,3585.53,2002,"Veer Narmad South Gujarat University, Surat",NA,3,NA,2002,R,21.585297,73.467136,"Affiliated College",FALSE,FALSE,"Private Un-Aided",TRUE,FALSE,"Education/Teacher Education",NA,FALSE,TRUE,7,15,22,TRUE,2
42085,2015,Maharashtra,"Mahatama Gandhi Vidyamandirs Arts,Science & Commerce College, Manmad, Dist.Nashik 423401","Chandwad Road",Manmad,Manmad,Nashik,423104,http://www.mgv.org.in,4.3,1074,1969,"Savitribai Phule Pune University",NA,1,NA,2000,R,20.15001,74.25672,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
21072,2015,Karnataka,"The Regency College of Education, No.51/1, AMS Layout, Vidyaranyapura,Bangalore-560 097.","5/1 A.M.S EXTENTION VIDYARANYAPURA BANGALORE -97",VIDYARANYAPURA,BANGALORE-97,Bangalore,560097,www.theregencyeducation.com,2,6000,2002,"Bangalore University, Bangalore",NA,3,NA,2005,U,13.08001,77.55001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
807,2015,Gujarat,"M.P. SHAH COMMERCE COLLEGE -SURENDRANAGAR","WADHWAN - SURENDRANAGAR MAIN ROAD,","NEAR G.E.B.,","SURENDRANAGAR - 363002",Surendranagar,363002,www.mpsccs.edu.in,1.18107724,1036,1963,"Saurashtra University, Rajkot",NA,1,NA,1963,U,22.718933,71.6524082,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
49854,2015,Gujarat,"The Mandvi Education Society Science College","Post- Mandvi, Near Bus Station","TA-Mandvi, 394160","Mandvi, 394160",Surat,394160,www.mestech.ac.in,1.57,1961.45,2014,"Veer Narmad South Gujarat University, Surat",NA,1,NA,2014,R,21.00001,73.00001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,TRUE,1
6761,2015,Gujarat,"T M SHAH MAHILA ARTS COLLEGE IDAR","At-Post- Idar,Ta.-idar,Railway Station Road","At-Post- Idar,Ta.-idar,Behind Sarpratap school","idar - 383430","Sabar Kantha",383430,www.macidar.com,1.86,979.7,1992,"Hemchandracharya North Gujart University, Patan",NA,1,NA,1992,R,23.839512,73.000645,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Arts,NA,TRUE,FALSE,NA,NA,NA,FALSE,0
6789,2015,Gujarat,"M. M. CHAUDHARI ARTS COLLEGE RAJENDRANAGAR","At & Po.Rajendranagar, Ta:Himmatnagar",Di:Sabarkantha,Rajendranagar-383276,"Sabar Kantha",383276,www.vesgmmc.org,11,3.564,1996,"Hemchandracharya North Gujart University, Patan",NA,1,NA,1996,R,NA,NA,"Affiliated College",FALSE,FALSE,"Private Aided",TRUE,FALSE,Arts,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
34144,2015,Maharashtra,"Vidya Mandir Mandals Matoshree Sumati Chintamani Tipnis College of Arts & Commerce At Mamdapuir Neral Tal Karjat Dist Raigad 410 101","AT-MAMDAPUR, POST- NERAL, TAL - KARJAT, DIST. - RAIGAD 410101","AT-MAMDAPUR,POST - NERAL, TAL, KARJAT, DIST - RAIGAD 410101",NERAL,Raigarh,410101,www.matoshreesctipniscollege.com,2.75,8602,2008,"Mumbai University Mumbai",NA,1,NA,2008,R,NA,NA,"Affiliated College",FALSE,FALSE,"Local Body",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
5887,2015,Gujarat,"M. M. Gandhi Arts & Commerce College","DEROL STATION ROAD","KALOL TA.KALOL",KALOL-389330,"Panch Mahals",389330,NA,2.4,2.525,1990,"SHRI GOVIND GURU UNIVERSITY",NA,1,NA,1990,R,22.590001,73.450001,"Affiliated College",FALSE,FALSE,"Private Aided",FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,0
47814,2015,Gujarat,"SHRI UMIYA MAHILA ARTS AND COMMERCE COLLEGE","smt. G.G.Bhungani Kanya VidyaSankul, Uma Campus, Lathidad","At.Lathidad, Ta.Dist.Botad",Botad,Bhavnagar,364710,www.umalathidad.org,5.23,1.25,2011,"Maharaja Krishnakumarsinhji Bhavnagar University",NA,1,NA,2011,R,22.600001,71.460001,"Affiliated College",FALSE,FALSE,"Private Un-Aided",FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,TRUE,1
